relative_path,filename,domain,label,video_id,frame_id,group_id
Deepfakes/026_012_f4.jpg,026_012_f4.jpg,Deepfakes,fake,026_012,4,Deepfakes:026_012
Deepfakes/027_009_f0.jpg,027_009_f0.jpg,Deepfakes,fake,027_009,0,Deepfakes:027_009
Deepfakes/027_009_f1.jpg,027_009_f1.jpg,Deepfakes,fake,027_009,1,Deepfakes:027_009
Deepfakes/027_009_f2.jpg,027_009_f2.jpg,Deepfakes,fake,027_009,2,Deepfakes:027_009
Deepfakes/027_009_f3.jpg,027_009_f3.jpg,Deepfakes,fake,027_009,3,Deepfakes:027_009
Deepfakes/027_009_f4.jpg,027_009_f4.jpg,Deepfakes,fake,027_009,4,Deepfakes:027_009
Deepfakes/028_068_f0.jpg,028_068_f0.jpg,Deepfakes,fake,028_068,0,Deepfakes:028_068
Deepfakes/028_068_f1.jpg,028_068_f1.jpg,Deepfakes,fake,028_068,1,Deepfakes:028_068
Deepfakes/028_068_f2.jpg,028_068_f2.jpg,Deepfakes,fake,028_068,2,Deepfakes:028_068
Deepfakes/028_068_f3.jpg,028_068_f3.jpg,Deepfakes,fake,028_068,3,Deepfakes:028_068
Deepfakes/028_068_f4.jpg,028_068_f4.jpg,Deepfakes,fake,028_068,4,Deepfakes:028_068
Deepfakes/029_048_f0.jpg,029_048_f0.jpg,Deepfakes,fake,029_048,0,Deepfakes:029_048
Deepfakes/029_048_f1.jpg,029_048_f1.jpg,Deepfakes,fake,029_048,1,Deepfakes:029_048
Deepfakes/029_048_f2.jpg,029_048_f2.jpg,Deepfakes,fake,029_048,2,Deepfakes:029_048
Deepfakes/029_048_f3.jpg,029_048_f3.jpg,Deepfakes,fake,029_048,3,Deepfakes:029_048
Deepfakes/029_048_f4.jpg,029_048_f4.jpg,Deepfakes,fake,029_048,4,Deepfakes:029_048
Deepfakes/030_193_f0.jpg,030_193_f0.jpg,Deepfakes,fake,030_193,0,Deepfakes:030_193
Deepfakes/030_193_f1.jpg,030_193_f1.jpg,Deepfakes,fake,030_193,1,Deepfakes:030_193
Deepfakes/030_193_f2.jpg,030_193_f2.jpg,Deepfakes,fake,030_193,2,Deepfakes:030_193
Deepfakes/030_193_f3.jpg,030_193_f3.jpg,Deepfakes,fake,030_193,3,Deepfakes:030_193
Deepfakes/030_193_f4.jpg,030_193_f4.jpg,Deepfakes,fake,030_193,4,Deepfakes:030_193
Deepfakes/031_163_f0.jpg,031_163_f0.jpg,Deepfakes,fake,031_163,0,Deepfakes:031_163
Deepfakes/031_163_f1.jpg,031_163_f1.jpg,Deepfakes,fake,031_163,1,Deepfakes:031_163
Deepfakes/031_163_f2.jpg,031_163_f2.jpg,Deepfakes,fake,031_163,2,Deepfakes:031_163
Deepfakes/031_163_f3.jpg,031_163_f3.jpg,Deepfakes,fake,031_163,3,Deepfakes:031_163
Deepfakes/031_163_f4.jpg,031_163_f4.jpg,Deepfakes,fake,031_163,4,Deepfakes:031_163
Deepfakes/032_944_f0.jpg,032_944_f0.jpg,Deepfakes,fake,032_944,0,Deepfakes:032_944
Deepfakes/032_944_f1.jpg,032_944_f1.jpg,Deepfakes,fake,032_944,1,Deepfakes:032_944
Deepfakes/032_944_f2.jpg,032_944_f2.jpg,Deepfakes,fake,032_944,2,Deepfakes:032_944
Deepfakes/032_944_f3.jpg,032_944_f3.jpg,Deepfakes,fake,032_944,3,Deepfakes:032_944
Deepfakes/032_944_f4.jpg,032_944_f4.jpg,Deepfakes,fake,032_944,4,Deepfakes:032_944
Deepfakes/033_097_f0.jpg,033_097_f0.jpg,Deepfakes,fake,033_097,0,Deepfakes:033_097
Deepfakes/033_097_f1.jpg,033_097_f1.jpg,Deepfakes,fake,033_097,1,Deepfakes:033_097
Deepfakes/033_097_f2.jpg,033_097_f2.jpg,Deepfakes,fake,033_097,2,Deepfakes:033_097
Deepfakes/033_097_f3.jpg,033_097_f3.jpg,Deepfakes,fake,033_097,3,Deepfakes:033_097
Deepfakes/033_097_f4.jpg,033_097_f4.jpg,Deepfakes,fake,033_097,4,Deepfakes:033_097
Deepfakes/034_590_f0.jpg,034_590_f0.jpg,Deepfakes,fake,034_590,0,Deepfakes:034_590
Deepfakes/034_590_f1.jpg,034_590_f1.jpg,Deepfakes,fake,034_590,1,Deepfakes:034_590
Deepfakes/034_590_f2.jpg,034_590_f2.jpg,Deepfakes,fake,034_590,2,Deepfakes:034_590
Deepfakes/034_590_f3.jpg,034_590_f3.jpg,Deepfakes,fake,034_590,3,Deepfakes:034_590
Deepfakes/034_590_f4.jpg,034_590_f4.jpg,Deepfakes,fake,034_590,4,Deepfakes:034_590
Deepfakes/035_036_f0.jpg,035_036_f0.jpg,Deepfakes,fake,035_036,0,Deepfakes:035_036
Deepfakes/035_036_f1.jpg,035_036_f1.jpg,Deepfakes,fake,035_036,1,Deepfakes:035_036
Deepfakes/035_036_f2.jpg,035_036_f2.jpg,Deepfakes,fake,035_036,2,Deepfakes:035_036
Deepfakes/035_036_f3.jpg,035_036_f3.jpg,Deepfakes,fake,035_036,3,Deepfakes:035_036
Deepfakes/035_036_f4.jpg,035_036_f4.jpg,Deepfakes,fake,035_036,4,Deepfakes:035_036
Deepfakes/036_035_f0.jpg,036_035_f0.jpg,Deepfakes,fake,036_035,0,Deepfakes:036_035
Deepfakes/036_035_f1.jpg,036_035_f1.jpg,Deepfakes,fake,036_035,1,Deepfakes:036_035
Deepfakes/036_035_f2.jpg,036_035_f2.jpg,Deepfakes,fake,036_035,2,Deepfakes:036_035
Deepfakes/036_035_f3.jpg,036_035_f3.jpg,Deepfakes,fake,036_035,3,Deepfakes:036_035
Deepfakes/036_035_f4.jpg,036_035_f4.jpg,Deepfakes,fake,036_035,4,Deepfakes:036_035
Deepfakes/037_072_f0.jpg,037_072_f0.jpg,Deepfakes,fake,037_072,0,Deepfakes:037_072
Deepfakes/037_072_f1.jpg,037_072_f1.jpg,Deepfakes,fake,037_072,1,Deepfakes:037_072
Deepfakes/037_072_f2.jpg,037_072_f2.jpg,Deepfakes,fake,037_072,2,Deepfakes:037_072
Deepfakes/037_072_f3.jpg,037_072_f3.jpg,Deepfakes,fake,037_072,3,Deepfakes:037_072
Deepfakes/037_072_f4.jpg,037_072_f4.jpg,Deepfakes,fake,037_072,4,Deepfakes:037_072
Deepfakes/038_125_f0.jpg,038_125_f0.jpg,Deepfakes,fake,038_125,0,Deepfakes:038_125
Deepfakes/038_125_f1.jpg,038_125_f1.jpg,Deepfakes,fake,038_125,1,Deepfakes:038_125
Deepfakes/038_125_f2.jpg,038_125_f2.jpg,Deepfakes,fake,038_125,2,Deepfakes:038_125
Deepfakes/038_125_f3.jpg,038_125_f3.jpg,Deepfakes,fake,038_125,3,Deepfakes:038_125
Deepfakes/038_125_f4.jpg,038_125_f4.jpg,Deepfakes,fake,038_125,4,Deepfakes:038_125
Deepfakes/039_058_f0.jpg,039_058_f0.jpg,Deepfakes,fake,039_058,0,Deepfakes:039_058
Deepfakes/039_058_f1.jpg,039_058_f1.jpg,Deepfakes,fake,039_058,1,Deepfakes:039_058
Deepfakes/039_058_f2.jpg,039_058_f2.jpg,Deepfakes,fake,039_058,2,Deepfakes:039_058
Deepfakes/039_058_f3.jpg,039_058_f3.jpg,Deepfakes,fake,039_058,3,Deepfakes:039_058
Deepfakes/039_058_f4.jpg,039_058_f4.jpg,Deepfakes,fake,039_058,4,Deepfakes:039_058
Deepfakes/040_997_f0.jpg,040_997_f0.jpg,Deepfakes,fake,040_997,0,Deepfakes:040_997
Deepfakes/040_997_f1.jpg,040_997_f1.jpg,Deepfakes,fake,040_997,1,Deepfakes:040_997
Deepfakes/040_997_f2.jpg,040_997_f2.jpg,Deepfakes,fake,040_997,2,Deepfakes:040_997
Deepfakes/040_997_f3.jpg,040_997_f3.jpg,Deepfakes,fake,040_997,3,Deepfakes:040_997
Deepfakes/040_997_f4.jpg,040_997_f4.jpg,Deepfakes,fake,040_997,4,Deepfakes:040_997
Deepfakes/041_063_f0.jpg,041_063_f0.jpg,Deepfakes,fake,041_063,0,Deepfakes:041_063
Deepfakes/041_063_f1.jpg,041_063_f1.jpg,Deepfakes,fake,041_063,1,Deepfakes:041_063
Deepfakes/041_063_f2.jpg,041_063_f2.jpg,Deepfakes,fake,041_063,2,Deepfakes:041_063
Deepfakes/041_063_f3.jpg,041_063_f3.jpg,Deepfakes,fake,041_063,3,Deepfakes:041_063
Deepfakes/041_063_f4.jpg,041_063_f4.jpg,Deepfakes,fake,041_063,4,Deepfakes:041_063
Deepfakes/042_084_f0.jpg,042_084_f0.jpg,Deepfakes,fake,042_084,0,Deepfakes:042_084
Deepfakes/042_084_f1.jpg,042_084_f1.jpg,Deepfakes,fake,042_084,1,Deepfakes:042_084
Deepfakes/042_084_f2.jpg,042_084_f2.jpg,Deepfakes,fake,042_084,2,Deepfakes:042_084
Deepfakes/042_084_f3.jpg,042_084_f3.jpg,Deepfakes,fake,042_084,3,Deepfakes:042_084
Deepfakes/042_084_f4.jpg,042_084_f4.jpg,Deepfakes,fake,042_084,4,Deepfakes:042_084
Deepfakes/043_110_f0.jpg,043_110_f0.jpg,Deepfakes,fake,043_110,0,Deepfakes:043_110
Deepfakes/043_110_f1.jpg,043_110_f1.jpg,Deepfakes,fake,043_110,1,Deepfakes:043_110
Deepfakes/043_110_f2.jpg,043_110_f2.jpg,Deepfakes,fake,043_110,2,Deepfakes:043_110
Deepfakes/043_110_f3.jpg,043_110_f3.jpg,Deepfakes,fake,043_110,3,Deepfakes:043_110
Deepfakes/043_110_f4.jpg,043_110_f4.jpg,Deepfakes,fake,043_110,4,Deepfakes:043_110
Deepfakes/044_945_f0.jpg,044_945_f0.jpg,Deepfakes,fake,044_945,0,Deepfakes:044_945
Deepfakes/044_945_f1.jpg,044_945_f1.jpg,Deepfakes,fake,044_945,1,Deepfakes:044_945
Deepfakes/044_945_f2.jpg,044_945_f2.jpg,Deepfakes,fake,044_945,2,Deepfakes:044_945
Deepfakes/044_945_f3.jpg,044_945_f3.jpg,Deepfakes,fake,044_945,3,Deepfakes:044_945
Deepfakes/044_945_f4.jpg,044_945_f4.jpg,Deepfakes,fake,044_945,4,Deepfakes:044_945
Deepfakes/045_889_f0.jpg,045_889_f0.jpg,Deepfakes,fake,045_889,0,Deepfakes:045_889
Deepfakes/045_889_f1.jpg,045_889_f1.jpg,Deepfakes,fake,045_889,1,Deepfakes:045_889
Deepfakes/045_889_f2.jpg,045_889_f2.jpg,Deepfakes,fake,045_889,2,Deepfakes:045_889
Deepfakes/045_889_f3.jpg,045_889_f3.jpg,Deepfakes,fake,045_889,3,Deepfakes:045_889
Deepfakes/045_889_f4.jpg,045_889_f4.jpg,Deepfakes,fake,045_889,4,Deepfakes:045_889
Deepfakes/046_904_f0.jpg,046_904_f0.jpg,Deepfakes,fake,046_904,0,Deepfakes:046_904
Deepfakes/046_904_f1.jpg,046_904_f1.jpg,Deepfakes,fake,046_904,1,Deepfakes:046_904
Deepfakes/046_904_f2.jpg,046_904_f2.jpg,Deepfakes,fake,046_904,2,Deepfakes:046_904
Deepfakes/046_904_f3.jpg,046_904_f3.jpg,Deepfakes,fake,046_904,3,Deepfakes:046_904
Deepfakes/046_904_f4.jpg,046_904_f4.jpg,Deepfakes,fake,046_904,4,Deepfakes:046_904
Deepfakes/047_862_f0.jpg,047_862_f0.jpg,Deepfakes,fake,047_862,0,Deepfakes:047_862
Deepfakes/047_862_f1.jpg,047_862_f1.jpg,Deepfakes,fake,047_862,1,Deepfakes:047_862
Deepfakes/047_862_f2.jpg,047_862_f2.jpg,Deepfakes,fake,047_862,2,Deepfakes:047_862
Deepfakes/047_862_f3.jpg,047_862_f3.jpg,Deepfakes,fake,047_862,3,Deepfakes:047_862
Deepfakes/047_862_f4.jpg,047_862_f4.jpg,Deepfakes,fake,047_862,4,Deepfakes:047_862
Deepfakes/048_029_f0.jpg,048_029_f0.jpg,Deepfakes,fake,048_029,0,Deepfakes:048_029
Deepfakes/048_029_f1.jpg,048_029_f1.jpg,Deepfakes,fake,048_029,1,Deepfakes:048_029
Deepfakes/048_029_f2.jpg,048_029_f2.jpg,Deepfakes,fake,048_029,2,Deepfakes:048_029
Deepfakes/048_029_f3.jpg,048_029_f3.jpg,Deepfakes,fake,048_029,3,Deepfakes:048_029
Deepfakes/048_029_f4.jpg,048_029_f4.jpg,Deepfakes,fake,048_029,4,Deepfakes:048_029
Deepfakes/049_946_f0.jpg,049_946_f0.jpg,Deepfakes,fake,049_946,0,Deepfakes:049_946
Deepfakes/049_946_f1.jpg,049_946_f1.jpg,Deepfakes,fake,049_946,1,Deepfakes:049_946
Deepfakes/049_946_f2.jpg,049_946_f2.jpg,Deepfakes,fake,049_946,2,Deepfakes:049_946
Deepfakes/049_946_f3.jpg,049_946_f3.jpg,Deepfakes,fake,049_946,3,Deepfakes:049_946
