relative_path,filename,domain,label,video_id,frame_id,group_id
Face2Face/024_073_f0.jpg,024_073_f0.jpg,Face2Face,fake,024_073,0,Face2Face:024_073
Face2Face/024_073_f1.jpg,024_073_f1.jpg,Face2Face,fake,024_073,1,Face2Face:024_073
Face2Face/024_073_f2.jpg,024_073_f2.jpg,Face2Face,fake,024_073,2,Face2Face:024_073
Face2Face/024_073_f3.jpg,024_073_f3.jpg,Face2Face,fake,024_073,3,Face2Face:024_073
Face2Face/024_073_f4.jpg,024_073_f4.jpg,Face2Face,fake,024_073,4,Face2Face:024_073
Face2Face/025_067_f0.jpg,025_067_f0.jpg,Face2Face,fake,025_067,0,Face2Face:025_067
Face2Face/025_067_f1.jpg,025_067_f1.jpg,Face2Face,fake,025_067,1,Face2Face:025_067
Face2Face/025_067_f2.jpg,025_067_f2.jpg,Face2Face,fake,025_067,2,Face2Face:025_067
Face2Face/025_067_f3.jpg,025_067_f3.jpg,Face2Face,fake,025_067,3,Face2Face:025_067
Face2Face/025_067_f4.jpg,025_067_f4.jpg,Face2Face,fake,025_067,4,Face2Face:025_067
Face2Face/026_012_f0.jpg,026_012_f0.jpg,Face2Face,fake,026_012,0,Face2Face:026_012
Face2Face/026_012_f1.jpg,026_012_f1.jpg,Face2Face,fake,026_012,1,Face2Face:026_012
Face2Face/026_012_f2.jpg,026_012_f2.jpg,Face2Face,fake,026_012,2,Face2Face:026_012
Face2Face/026_012_f3.jpg,026_012_f3.jpg,Face2Face,fake,026_012,3,Face2Face:026_012
Face2Face/026_012_f4.jpg,026_012_f4.jpg,Face2Face,fake,026_012,4,Face2Face:026_012
Face2Face/027_009_f0.jpg,027_009_f0.jpg,Face2Face,fake,027_009,0,Face2Face:027_009
Face2Face/027_009_f1.jpg,027_009_f1.jpg,Face2Face,fake,027_009,1,Face2Face:027_009
Face2Face/027_009_f2.jpg,027_009_f2.jpg,Face2Face,fake,027_009,2,Face2Face:027_009
Face2Face/027_009_f3.jpg,027_009_f3.jpg,Face2Face,fake,027_009,3,Face2Face:027_009
Face2Face/027_009_f4.jpg,027_009_f4.jpg,Face2Face,fake,027_009,4,Face2Face:027_009
Face2Face/030_193_f0.jpg,030_193_f0.jpg,Face2Face,fake,030_193,0,Face2Face:030_193
Face2Face/030_193_f1.jpg,030_193_f1.jpg,Face2Face,fake,030_193,1,Face2Face:030_193
Face2Face/030_193_f2.jpg,030_193_f2.jpg,Face2Face,fake,030_193,2,Face2Face:030_193
Face2Face/030_193_f3.jpg,030_193_f3.jpg,Face2Face,fake,030_193,3,Face2Face:030_193
Face2Face/030_193_f4.jpg,030_193_f4.jpg,Face2Face,fake,030_193,4,Face2Face:030_193
Face2Face/031_163_f0.jpg,031_163_f0.jpg,Face2Face,fake,031_163,0,Face2Face:031_163
Face2Face/031_163_f1.jpg,031_163_f1.jpg,Face2Face,fake,031_163,1,Face2Face:031_163
Face2Face/031_163_f2.jpg,031_163_f2.jpg,Face2Face,fake,031_163,2,Face2Face:031_163
Face2Face/031_163_f3.jpg,031_163_f3.jpg,Face2Face,fake,031_163,3,Face2Face:031_163
Face2Face/031_163_f4.jpg,031_163_f4.jpg,Face2Face,fake,031_163,4,Face2Face:031_163
Face2Face/032_944_f0.jpg,032_944_f0.jpg,Face2Face,fake,032_944,0,Face2Face:032_944
Face2Face/032_944_f1.jpg,032_944_f1.jpg,Face2Face,fake,032_944,1,Face2Face:032_944
Face2Face/032_944_f2.jpg,032_944_f2.jpg,Face2Face,fake,032_944,2,Face2Face:032_944
Face2Face/032_944_f3.jpg,032_944_f3.jpg,Face2Face,fake,032_944,3,Face2Face:032_944
Face2Face/032_944_f4.jpg,032_944_f4.jpg,Face2Face,fake,032_944,4,Face2Face:032_944
Face2Face/033_097_f0.jpg,033_097_f0.jpg,Face2Face,fake,033_097,0,Face2Face:033_097
Face2Face/033_097_f1.jpg,033_097_f1.jpg,Face2Face,fake,033_097,1,Face2Face:033_097
Face2Face/033_097_f2.jpg,033_097_f2.jpg,Face2Face,fake,033_097,2,Face2Face:033_097
Face2Face/033_097_f3.jpg,033_097_f3.jpg,Face2Face,fake,033_097,3,Face2Face:033_097
Face2Face/033_097_f4.jpg,033_097_f4.jpg,Face2Face,fake,033_097,4,Face2Face:033_097
Face2Face/035_036_f0.jpg,035_036_f0.jpg,Face2Face,fake,035_036,0,Face2Face:035_036
Face2Face/035_036_f1.jpg,035_036_f1.jpg,Face2Face,fake,035_036,1,Face2Face:035_036
Face2Face/035_036_f2.jpg,035_036_f2.jpg,Face2Face,fake,035_036,2,Face2Face:035_036
Face2Face/035_036_f3.jpg,035_036_f3.jpg,Face2Face,fake,035_036,3,Face2Face:035_036
Face2Face/035_036_f4.jpg,035_036_f4.jpg,Face2Face,fake,035_036,4,Face2Face:035_036
Face2Face/036_035_f0.jpg,036_035_f0.jpg,Face2Face,fake,036_035,0,Face2Face:036_035
Face2Face/036_035_f1.jpg,036_035_f1.jpg,Face2Face,fake,036_035,1,Face2Face:036_035
Face2Face/036_035_f2.jpg,036_035_f2.jpg,Face2Face,fake,036_035,2,Face2Face:036_035
Face2Face/036_035_f3.jpg,036_035_f3.jpg,Face2Face,fake,036_035,3,Face2Face:036_035
Face2Face/036_035_f4.jpg,036_035_f4.jpg,Face2Face,fake,036_035,4,Face2Face:036_035
Face2Face/037_072_f0.jpg,037_072_f0.jpg,Face2Face,fake,037_072,0,Face2Face:037_072
Face2Face/037_072_f1.jpg,037_072_f1.jpg,Face2Face,fake,037_072,1,Face2Face:037_072
Face2Face/037_072_f2.jpg,037_072_f2.jpg,Face2Face,fake,037_072,2,Face2Face:037_072
Face2Face/037_072_f3.jpg,037_072_f3.jpg,Face2Face,fake,037_072,3,Face2Face:037_072
Face2Face/037_072_f4.jpg,037_072_f4.jpg,Face2Face,fake,037_072,4,Face2Face:037_072
Face2Face/038_125_f0.jpg,038_125_f0.jpg,Face2Face,fake,038_125,0,Face2Face:038_125
Face2Face/038_125_f1.jpg,038_125_f1.jpg,Face2Face,fake,038_125,1,Face2Face:038_125
Face2Face/038_125_f2.jpg,038_125_f2.jpg,Face2Face,fake,038_125,2,Face2Face:038_125
Face2Face/038_125_f3.jpg,038_125_f3.jpg,Face2Face,fake,038_125,3,Face2Face:038_125
Face2Face/038_125_f4.jpg,038_125_f4.jpg,Face2Face,fake,038_125,4,Face2Face:038_125
Face2Face/039_058_f0.jpg,039_058_f0.jpg,Face2Face,fake,039_058,0,Face2Face:039_058
Face2Face/039_058_f1.jpg,039_058_f1.jpg,Face2Face,fake,039_058,1,Face2Face:039_058
Face2Face/039_058_f2.jpg,039_058_f2.jpg,Face2Face,fake,039_058,2,Face2Face:039_058
Face2Face/039_058_f3.jpg,039_058_f3.jpg,Face2Face,fake,039_058,3,Face2Face:039_058
Face2Face/039_058_f4.jpg,039_058_f4.jpg,Face2Face,fake,039_058,4,Face2Face:039_058
Face2Face/041_063_f0.jpg,041_063_f0.jpg,Face2Face,fake,041_063,0,Face2Face:041_063
Face2Face/041_063_f1.jpg,041_063_f1.jpg,Face2Face,fake,041_063,1,Face2Face:041_063
Face2Face/041_063_f2.jpg,041_063_f2.jpg,Face2Face,fake,041_063,2,Face2Face:041_063
Face2Face/041_063_f3.jpg,041_063_f3.jpg,Face2Face,fake,041_063,3,Face2Face:041_063
Face2Face/041_063_f4.jpg,041_063_f4.jpg,Face2Face,fake,041_063,4,Face2Face:041_063
Face2Face/044_945_f0.jpg,044_945_f0.jpg,Face2Face,fake,044_945,0,Face2Face:044_945
Face2Face/044_945_f1.jpg,044_945_f1.jpg,Face2Face,fake,044_945,1,Face2Face:044_945
Face2Face/044_945_f2.jpg,044_945_f2.jpg,Face2Face,fake,044_945,2,Face2Face:044_945
Face2Face/044_945_f3.jpg,044_945_f3.jpg,Face2Face,fake,044_945,3,Face2Face:044_945
Face2Face/044_945_f4.jpg,044_945_f4.jpg,Face2Face,fake,044_945,4,Face2Face:044_945
Face2Face/045_889_f0.jpg,045_889_f0.jpg,Face2Face,fake,045_889,0,Face2Face:045_889
Face2Face/045_889_f1.jpg,045_889_f1.jpg,Face2Face,fake,045_889,1,Face2Face:045_889
Face2Face/045_889_f2.jpg,045_889_f2.jpg,Face2Face,fake,045_889,2,Face2Face:045_889
Face2Face/045_889_f3.jpg,045_889_f3.jpg,Face2Face,fake,045_889,3,Face2Face:045_889
Face2Face/045_889_f4.jpg,045_889_f4.jpg,Face2Face,fake,045_889,4,Face2Face:045_889
Face2Face/046_904_f0.jpg,046_904_f0.jpg,Face2Face,fake,046_904,0,Face2Face:046_904
Face2Face/046_904_f1.jpg,046_904_f1.jpg,Face2Face,fake,046_904,1,Face2Face:046_904
Face2Face/046_904_f2.jpg,046_904_f2.jpg,Face2Face,fake,046_904,2,Face2Face:046_904
Face2Face/046_904_f3.jpg,046_904_f3.jpg,Face2Face,fake,046_904,3,Face2Face:046_904
Face2Face/046_904_f4.jpg,046_904_f4.jpg,Face2Face,fake,046_904,4,Face2Face:046_904
Face2Face/049_946_f0.jpg,049_946_f0.jpg,Face2Face,fake,049_946,0,Face2Face:049_946
Face2Face/049_946_f1.jpg,049_946_f1.jpg,Face2Face,fake,049_946,1,Face2Face:049_946
Face2Face/049_946_f2.jpg,049_946_f2.jpg,Face2Face,fake,049_946,2,Face2Face:049_946
Face2Face/049_946_f3.jpg,049_946_f3.jpg,Face2Face,fake,049_946,3,Face2Face:049_946
Face2Face/049_946_f4.jpg,049_946_f4.jpg,Face2Face,fake,049_946,4,Face2Face:049_946
Face2Face/050_059_f0.jpg,050_059_f0.jpg,Face2Face,fake,050_059,0,Face2Face:050_059
Face2Face/050_059_f1.jpg,050_059_f1.jpg,Face2Face,fake,050_059,1,Face2Face:050_059
Face2Face/050_059_f2.jpg,050_059_f2.jpg,Face2Face,fake,050_059,2,Face2Face:050_059
Face2Face/050_059_f3.jpg,050_059_f3.jpg,Face2Face,fake,050_059,3,Face2Face:050_059
Face2Face/050_059_f4.jpg,050_059_f4.jpg,Face2Face,fake,050_059,4,Face2Face:050_059
Face2Face/051_332_f0.jpg,051_332_f0.jpg,Face2Face,fake,051_332,0,Face2Face:051_332
Face2Face/051_332_f1.jpg,051_332_f1.jpg,Face2Face,fake,051_332,1,Face2Face:051_332
Face2Face/051_332_f2.jpg,051_332_f2.jpg,Face2Face,fake,051_332,2,Face2Face:051_332
Face2Face/051_332_f3.jpg,051_332_f3.jpg,Face2Face,fake,051_332,3,Face2Face:051_332
Face2Face/051_332_f4.jpg,051_332_f4.jpg,Face2Face,fake,051_332,4,Face2Face:051_332
Face2Face/053_095_f0.jpg,053_095_f0.jpg,Face2Face,fake,053_095,0,Face2Face:053_095
Face2Face/053_095_f1.jpg,053_095_f1.jpg,Face2Face,fake,053_095,1,Face2Face:053_095
Face2Face/053_095_f2.jpg,053_095_f2.jpg,Face2Face,fake,053_095,2,Face2Face:053_095
Face2Face/053_095_f3.jpg,053_095_f3.jpg,Face2Face,fake,053_095,3,Face2Face:053_095
Face2Face/053_095_f4.jpg,053_095_f4.jpg,Face2Face,fake,053_095,4,Face2Face:053_095
Face2Face/056_996_f0.jpg,056_996_f0.jpg,Face2Face,fake,056_996,0,Face2Face:056_996
Face2Face/056_996_f1.jpg,056_996_f1.jpg,Face2Face,fake,056_996,1,Face2Face:056_996
Face2Face/056_996_f2.jpg,056_996_f2.jpg,Face2Face,fake,056_996,2,Face2Face:056_996
Face2Face/056_996_f3.jpg,056_996_f3.jpg,Face2Face,fake,056_996,3,Face2Face:056_996
Face2Face/056_996_f4.jpg,056_996_f4.jpg,Face2Face,fake,056_996,4,Face2Face:056_996
Face2Face/058_039_f0.jpg,058_039_f0.jpg,Face2Face,fake,058_039,0,Face2Face:058_039
Face2Face/058_039_f1.jpg,058_039_f1.jpg,Face2Face,fake,058_039,1,Face2Face:058_039
Face2Face/058_039_f2.jpg,058_039_f2.jpg,Face2Face,fake,058_039,2,Face2Face:058_039
Face2Face/058_039_f3.jpg,058_039_f3.jpg,Face2Face,fake,058_039,3,Face2Face:058_039
Face2Face/058_039_f4.jpg,058_039_f4.jpg,Face2Face,fake,058_039,4,Face2Face:058_039
Face2Face/059_050_f0.jpg,059_050_f0.jpg,Face2Face,fake,059_050,0,Face2Face:059_050
Face2Face/059_050_f1.jpg,059_050_f1.jpg,Face2Face,fake,059_050,1,Face2Face:059_050
Face2Face/059_050_f2.jpg,059_050_f2.jpg,Face2Face,fake,059_050,2,Face2Face:059_050
Face2Face/059_050_f3.jpg,059_050_f3.jpg,Face2Face,fake,059_050,3,Face2Face:059_050
Face2Face/059_050_f4.jpg,059_050_f4.jpg,Face2Face,fake,059_050,4,Face2Face:059_050
Face2Face/060_088_f0.jpg,060_088_f0.jpg,Face2Face,fake,060_088,0,Face2Face:060_088
Face2Face/060_088_f1.jpg,060_088_f1.jpg,Face2Face,fake,060_088,1,Face2Face:060_088
Face2Face/060_088_f2.jpg,060_088_f2.jpg,Face2Face,fake,060_088,2,Face2Face:060_088
Face2Face/060_088_f3.jpg,060_088_f3.jpg,Face2Face,fake,060_088,3,Face2Face:060_088
Face2Face/060_088_f4.jpg,060_088_f4.jpg,Face2Face,fake,060_088,4,Face2Face:060_088
Face2Face/063_041_f0.jpg,063_041_f0.jpg,Face2Face,fake,063_041,0,Face2Face:063_041
Face2Face/063_041_f1.jpg,063_041_f1.jpg,Face2Face,fake,063_041,1,Face2Face:063_041
Face2Face/063_041_f2.jpg,063_041_f2.jpg,Face2Face,fake,063_041,2,Face2Face:063_041
Face2Face/063_041_f3.jpg,063_041_f3.jpg,Face2Face,fake,063_041,3,Face2Face:063_041
Face2Face/063_041_f4.jpg,063_041_f4.jpg,Face2Face,fake,063_041,4,Face2Face:063_041
Face2Face/064_991_f0.jpg,064_991_f0.jpg,Face2Face,fake,064_991,0,Face2Face:064_991
Face2Face/064_991_f1.jpg,064_991_f1.jpg,Face2Face,fake,064_991,1,Face2Face:064_991
Face2Face/064_991_f2.jpg,064_991_f2.jpg,Face2Face,fake,064_991,2,Face2Face:064_991
Face2Face/064_991_f3.jpg,064_991_f3.jpg,Face2Face,fake,064_991,3,Face2Face:064_991
Face2Face/064_991_f4.jpg,064_991_f4.jpg,Face2Face,fake,064_991,4,Face2Face:064_991
Face2Face/065_089_f0.jpg,065_089_f0.jpg,Face2Face,fake,065_089,0,Face2Face:065_089
Face2Face/065_089_f1.jpg,065_089_f1.jpg,Face2Face,fake,065_089,1,Face2Face:065_089
Face2Face/065_089_f2.jpg,065_089_f2.jpg,Face2Face,fake,065_089,2,Face2Face:065_089
Face2Face/065_089_f3.jpg,065_089_f3.jpg,Face2Face,fake,065_089,3,Face2Face:065_089
Face2Face/065_089_f4.jpg,065_089_f4.jpg,Face2Face,fake,065_089,4,Face2Face:065_089
Face2Face/067_025_f0.jpg,067_025_f0.jpg,Face2Face,fake,067_025,0,Face2Face:067_025
Face2Face/067_025_f1.jpg,067_025_f1.jpg,Face2Face,fake,067_025,1,Face2Face:067_025
Face2Face/067_025_f2.jpg,067_025_f2.jpg,Face2Face,fake,067_025,2,Face2Face:067_025
Face2Face/067_025_f3.jpg,067_025_f3.jpg,Face2Face,fake,067_025,3,Face2Face:067_025
Face2Face/067_025_f4.jpg,067_025_f4.jpg,Face2Face,fake,067_025,4,Face2Face:067_025
Face2Face/069_961_f0.jpg,069_961_f0.jpg,Face2Face,fake,069_961,0,Face2Face:069_961
Face2Face/069_961_f1.jpg,069_961_f1.jpg,Face2Face,fake,069_961,1,Face2Face:069_961
Face2Face/069_961_f2.jpg,069_961_f2.jpg,Face2Face,fake,069_961,2,Face2Face:069_961
Face2Face/069_961_f3.jpg,069_961_f3.jpg,Face2Face,fake,069_961,3,Face2Face:069_961
Face2Face/069_961_f4.jpg,069_961_f4.jpg,Face2Face,fake,069_961,4,Face2Face:069_961
Face2Face/072_037_f0.jpg,072_037_f0.jpg,Face2Face,fake,072_037,0,Face2Face:072_037
Face2Face/072_037_f1.jpg,072_037_f1.jpg,Face2Face,fake,072_037,1,Face2Face:072_037
Face2Face/072_037_f2.jpg,072_037_f2.jpg,Face2Face,fake,072_037,2,Face2Face:072_037
Face2Face/072_037_f3.jpg,072_037_f3.jpg,Face2Face,fake,072_037,3,Face2Face:072_037
Face2Face/072_037_f4.jpg,072_037_f4.jpg,Face2Face,fake,072_037,4,Face2Face:072_037
Face2Face/073_024_f0.jpg,073_024_f0.jpg,Face2Face,fake,073_024,0,Face2Face:073_024
Face2Face/073_024_f1.jpg,073_024_f1.jpg,Face2Face,fake,073_024,1,Face2Face:073_024
Face2Face/073_024_f2.jpg,073_024_f2.jpg,Face2Face,fake,073_024,2,Face2Face:073_024
Face2Face/073_024_f3.jpg,073_024_f3.jpg,Face2Face,fake,073_024,3,Face2Face:073_024
Face2Face/073_024_f4.jpg,073_024_f4.jpg,Face2Face,fake,073_024,4,Face2Face:073_024
Face2Face/074_825_f0.jpg,074_825_f0.jpg,Face2Face,fake,074_825,0,Face2Face:074_825
Face2Face/074_825_f1.jpg,074_825_f1.jpg,Face2Face,fake,074_825,1,Face2Face:074_825
Face2Face/074_825_f2.jpg,074_825_f2.jpg,Face2Face,fake,074_825,2,Face2Face:074_825
Face2Face/074_825_f3.jpg,074_825_f3.jpg,Face2Face,fake,074_825,3,Face2Face:074_825
Face2Face/074_825_f4.jpg,074_825_f4.jpg,Face2Face,fake,074_825,4,Face2Face:074_825
Face2Face/076_079_f0.jpg,076_079_f0.jpg,Face2Face,fake,076_079,0,Face2Face:076_079
Face2Face/076_079_f1.jpg,076_079_f1.jpg,Face2Face,fake,076_079,1,Face2Face:076_079
Face2Face/076_079_f2.jpg,076_079_f2.jpg,Face2Face,fake,076_079,2,Face2Face:076_079
Face2Face/076_079_f3.jpg,076_079_f3.jpg,Face2Face,fake,076_079,3,Face2Face:076_079
Face2Face/076_079_f4.jpg,076_079_f4.jpg,Face2Face,fake,076_079,4,Face2Face:076_079
Face2Face/077_100_f0.jpg,077_100_f0.jpg,Face2Face,fake,077_100,0,Face2Face:077_100
Face2Face/077_100_f1.jpg,077_100_f1.jpg,Face2Face,fake,077_100,1,Face2Face:077_100
Face2Face/077_100_f2.jpg,077_100_f2.jpg,Face2Face,fake,077_100,2,Face2Face:077_100
